#{"t_start": 1641163817.090802, "env_id": null}
r,l,t
2.549392,305,9502.300813
2.44645,290,9512.110574
2.431272,323,9522.899829
2.438347,321,9533.800743
20.087485,1001,9567.433691
7.57269,509,9584.652397
3.802139,759,9608.720444
-0.240223,143,9613.718821
3.401646,307,9624.372863
4.097944,379,9637.080945
3.677228,321,9647.984978
5.396804,394,9661.210258
5.459816,883,9690.672999
2.704343,359,9702.785198
7.15143,840,9730.829354
13.301934,1001,9763.78016
18.331852,1001,9797.261061
9.228443,605,9817.255727
15.685045,831,9844.347151
0.342006,177,9850.528435
1.98854,215,9857.932024
3.971212,330,9869.188775
15.48057,1001,9901.682186
16.106225,730,9926.017456
12.069054,786,9952.288451
2.38624,237,9960.418024
-0.499965,85,9963.49899
0.751822,154,9968.777559
17.683482,1001,10002.154564
0.756973,166,10008.524947
3.737975,301,10019.726713
21.229818,1001,10057.615799
6.273656,444,10074.814393
18.102041,844,10107.280466
5.012194,372,10121.903188
1.383675,196,10129.840961
1.389833,194,10137.603609
2.004568,217,10146.221812
14.952543,675,10172.255672
1.9851,223,10181.236342
-0.17937,112,10185.819047
21.399288,1001,10224.834514
21.220114,1001,10263.63281
18.500873,1001,10300.543287
21.428207,1001,10338.978573
21.420066,1001,10378.308234
21.16864,1001,10417.703691
21.385476,1001,10456.351686
21.437247,1001,10493.752454
19.992223,979,10532.285488
21.455399,1001,10571.71389
21.505444,1001,10611.068925
21.460866,1001,10651.163713
21.389373,1001,10690.78255
21.44478,1001,10730.441262
21.359031,1001,10770.212389
21.441903,1001,10809.801085
21.391594,1001,10848.941318
21.492552,1001,10887.95196
19.620134,1001,10926.02619
21.387649,1001,10965.172364
21.459016,1001,11004.108873
21.299613,1001,11043.529828
21.495498,1001,11083.143398
21.454794,1001,11122.835165
21.469989,1001,11162.576435
21.324758,1001,11202.428319
21.488195,1001,11242.524669
21.420302,1001,11282.719776
21.438255,1001,11322.858748
21.379789,1001,11363.116186
21.429539,1001,11403.522584
21.341078,1001,11443.986246
21.380183,1001,11484.106068
6.475569,444,11502.33283
1.379133,203,11510.755081
3.813134,360,11525.592139
-1.715271,73,11528.841985
-1.346966,80,11532.406031
-1.560825,81,11535.986756
-0.299513,137,11541.829256
-2.999187,513,11562.36921
1.109147,1001,11601.869791
-0.895207,69,11605.035232
-1.494487,57,11607.552543
-1.370643,63,11610.42652
-1.058994,77,11613.855286
-1.402385,67,11616.825452
-1.337292,73,11619.908463
-1.237056,67,11622.804686
-1.109091,79,11626.312261
-1.067182,79,11629.893565
-1.025899,86,11633.706397
-1.941978,76,11636.988493
-2.008468,65,11639.836354
-1.697413,59,11642.4972
-2.109269,54,11644.893867
-2.167691,50,11647.198296
-2.37047,55,11649.606462
-2.373589,45,11651.742431
-2.478537,56,11654.330404
-2.27469,58,11657.029518
-1.776882,63,11659.772384
-1.787441,76,11663.021836
-1.435224,68,11665.902215
-1.610558,71,11668.951973
-1.897391,59,11671.542609
-1.915085,66,11674.546355
-2.139741,48,11676.785984
-1.946546,53,11679.150048
-1.86336,57,11681.717794
-1.501076,86,11685.409775
-1.882456,48,11687.625877
-2.134806,61,11690.383576
-2.085748,49,11692.678141
-1.462904,60,11695.390008
-1.685032,49,11697.584338
-1.861751,51,11699.897427
-1.490833,52,11702.279544
-1.779655,46,11704.440722
-1.880128,49,11706.698164
-1.491005,49,11709.033676
-1.521438,48,11711.303291
-1.479215,50,11713.650588
-1.316883,85,11717.239796
-0.953458,71,11720.38216
-1.180585,71,11723.574294
-1.051076,108,11728.219803
-1.210847,63,11731.11946
-1.58279,51,11733.544248
-0.898974,93,11737.601224
-1.169447,75,11740.97956
-1.355916,70,11744.012932
-1.569193,59,11746.687736
-1.300048,71,11749.747242
-1.639072,53,11752.108521
-1.20936,126,11757.118705
-1.498827,78,11760.317426
-1.556876,40,11762.185049
-0.944978,156,11768.750739
-1.162724,96,11772.759596
-0.997937,126,11778.101991
-1.309748,74,11781.35594
-1.380383,197,11789.58854
-0.086658,165,11796.46392
-1.878257,32,11798.019978
9.869722,696,11825.84237
18.22817,1000,11866.244988
2.148551,245,11876.192886
20.889129,1001,11912.687947
20.867663,1001,11949.63854
21.232685,1001,11989.577829
18.114707,1001,12027.721358
20.916973,1001,12065.928132
21.115872,1001,12104.454957
21.302137,1001,12145.532905
21.283562,1001,12186.638094
21.433734,1001,12227.650449
21.461589,1001,12268.981163
19.56523,1001,12308.981748
19.951303,1001,12349.408268
17.790031,1001,12389.048714
20.718707,1001,12430.622354
14.145316,667,12458.434361
-0.863704,137,12464.436725
0.548702,199,12473.010992
3.286933,309,12485.961558
2.756934,331,12499.490001
0.204845,153,12506.109953
21.38969,1001,12546.96707
15.534491,811,12581.194303
21.138805,1001,12622.864371
20.925508,1001,12663.700945
21.262116,1001,12705.1614
21.351171,1001,12745.833939
21.194836,1001,12786.259063
21.062065,1001,12827.490736
21.350497,1001,12869.093229
18.955559,910,12907.163522
21.360524,1001,12948.448727
21.244196,1001,12990.233658
1.142012,197,12998.755271
21.253841,1001,13040.93092
20.778838,1001,13083.174156
21.360544,1001,13124.875733
21.260355,1001,13166.773681
21.225802,1001,13209.119659
21.218361,1001,13251.264488
21.286691,1001,13293.561692
21.179666,1001,13335.639853
14.348146,667,13363.907822
21.301634,1001,13406.157501
1.004693,170,13413.631006
15.357839,731,13444.692712
13.123717,581,13469.865301
-0.360735,102,13474.471263
15.617102,711,13504.844697
2.749627,262,13516.442198
21.247366,1001,13558.822585
21.293278,1001,13600.865994
21.399665,1001,13642.992537
1.324991,198,13651.60327
21.410929,1001,13693.724942
-0.825103,85,13697.562367
20.584119,1001,13739.702408
18.656657,1001,13782.356004
1.655302,204,13791.265747
16.302988,771,13824.1991
18.811442,1001,13867.016597
1.038208,192,13875.470217
20.981875,1001,13918.194743
5.781002,511,13940.123404
16.795799,1001,13982.755372
19.632669,1001,14025.92558
8.843749,602,14051.959168
1.800837,232,14062.146727
21.364131,1001,14105.145884
10.689499,1001,14148.303613
-0.451422,151,14155.086708
20.946362,1001,14195.827789
7.266217,496,14217.7678
19.148239,1001,14260.913683
21.401995,1001,14304.608602
21.420921,1001,14348.279913
21.234919,1001,14392.162337
20.547743,1001,14435.876667
-0.297071,101,14440.553536
1.4643,1001,14484.39618
21.154962,1001,14527.667824
10.126743,654,14556.117522
21.10019,1001,14599.292258
8.196951,603,14625.356887
2.431362,275,14637.673416
6.844032,579,14662.986121
18.338809,912,14702.689727
