#{"t_start": 1639845113.0171168, "env_id": null}
r,l,t
40.103439,1001,6963.583455
40.305709,1001,6971.802119
40.579605,1001,6979.874677
40.386835,1001,6989.008299
40.288425,1001,6997.219294
40.546039,1001,7005.355204
40.547532,1001,7013.477186
40.539284,1001,7022.784261
40.18781,1001,7030.861521
40.355085,1001,7039.474356
40.48552,1001,7048.584575
40.509949,1001,7058.318081
40.500643,1001,7066.570742
40.726065,1001,7075.372772
40.528435,1001,7083.761167
40.834022,1001,7092.954275
40.291108,1001,7101.178079
40.856078,1001,7109.345198
40.84314,1001,7117.526713
40.844278,1001,7126.693505
40.323141,1001,7134.88225
40.88016,1001,7143.097673
40.27781,1001,7151.27462
40.633857,1001,7160.525384
40.755614,1001,7168.774151
40.547452,1001,7176.866516
40.741818,1001,7184.985205
40.673178,1001,7193.122031
40.840271,1001,7202.225031
40.602446,1001,7210.398331
40.886078,1001,7218.582308
40.172507,1001,7226.707136
40.9667,1001,7235.900707
41.009098,1001,7244.174887
40.820353,1001,7252.350678
40.96931,1001,7260.564872
40.555115,1001,7270.815272
40.692068,1001,7278.895237
40.780837,1001,7287.108258
40.370917,1001,7295.366467
40.422639,1001,7305.725378
40.374035,1001,7314.282355
40.635762,1001,7322.520747
40.469395,1001,7330.644301
40.817671,1001,7340.69462
40.563467,1001,7348.942673
40.424766,1001,7357.069232
40.747306,1001,7365.396955
40.832984,1001,7374.575865
40.5989,1001,7382.874829
40.747643,1001,7391.137996
40.767602,1001,7399.382829
40.502786,1001,7408.536065
40.497687,1001,7416.791741
40.67634,1001,7425.041786
40.379899,1001,7433.142122
40.918009,1001,7442.336203
40.617533,1001,7450.541949
40.670356,1001,7458.752296
40.799235,1001,7467.082084
40.778217,1001,7476.256531
40.787409,1001,7484.398315
40.708837,1001,7492.46805
40.741138,1001,7500.606192
40.664376,1001,7509.75374
40.76616,1001,7517.912643
39.984651,1001,7526.015148
40.793701,1001,7534.13353
40.568672,1001,7543.24023
40.810552,1001,7551.479939
40.792994,1001,7560.741904
40.803326,1001,7568.941605
40.302206,1001,7577.091735
40.983767,1001,7586.520824
41.115086,1001,7595.141486
40.870499,1001,7603.256351
40.689461,1001,7611.37566
40.508677,1001,7620.606547
40.858159,1001,7628.836926
40.595645,1001,7637.053915
40.850371,1001,7645.20059
40.644284,1001,7654.424024
41.107424,1001,7662.603603
40.859531,1001,7670.926074
40.959738,1001,7679.10481
41.031188,1001,7688.145788
41.131372,1001,7696.255414
40.632952,1001,7704.350512
41.207185,1001,7712.474446
40.747315,1001,7721.585727
41.160448,1001,7729.634017
40.926031,1001,7737.667754
41.005139,1001,7745.797136
41.106012,1001,7754.85707
41.024416,1001,7762.947793
40.526598,1001,7771.071601
41.305942,1001,7779.097507
40.983639,1001,7788.233437
41.011281,1001,7796.287817
40.710368,1001,7804.368092
40.705864,1001,7814.456138
41.11466,1001,7823.705486
40.608556,1001,7831.82581
40.724558,1001,7839.914547
40.775814,1001,7847.914031
40.899707,1001,7856.961067
41.000595,1001,7865.082901
41.18516,1001,7873.148977
41.102655,1001,7881.495821
41.105293,1001,7890.777965
41.288839,1001,7898.901372
41.194264,1001,7907.11189
40.785745,1001,7915.175809
41.10158,1001,7923.443944
41.090027,1001,7932.899295
41.27461,1001,7940.93857
41.16152,1001,7949.116281
41.158938,1001,7957.333487
40.968125,1001,7966.406846
41.03634,1001,7974.449992
41.456955,1001,7982.483734
41.471551,1001,7990.507605
41.35041,1001,7999.659236
40.609354,1001,8007.7747
41.065815,1001,8015.73907
40.74027,1001,8023.72535
41.227744,1001,8032.801638
40.823165,1001,8040.883615
41.300105,1001,8048.947093
41.241504,1001,8057.06281
41.04346,1001,8067.192811
40.891404,1001,8075.383215
40.955316,1001,8083.557386
41.139891,1001,8091.651362
40.906437,1001,8100.690018
41.408598,1001,8108.76252
41.108452,1001,8116.831388
40.785648,1001,8124.946277
41.139584,1001,8134.064352
41.111345,1001,8142.363843
40.948218,1001,8150.612965
40.611696,1001,8158.634248
41.144537,1001,8167.924973
41.042607,1001,8176.368586
40.964058,1001,8184.431023
40.863668,1001,8192.472384
40.618346,1001,8201.557979
41.156826,1001,8209.630245
41.158476,1001,8217.739623
41.209798,1001,8225.817219
41.224076,1001,8235.008379
41.163146,1001,8243.12659
41.16352,1001,8251.211092
41.182287,1001,8259.231196
40.662214,1001,8268.341081
41.310841,1001,8276.322837
41.253173,1001,8284.462825
41.05701,1001,8292.516822
41.309946,1001,8300.546817
40.806333,1001,8309.619785
40.933148,1001,8319.160027
41.087832,1001,8327.19821
40.840934,1001,8335.306823
41.078259,1001,8345.001125
41.124585,1001,8353.195302
41.494216,1001,8361.297833
41.3429,1001,8369.364726
41.450246,1001,8378.553206
41.177142,1001,8386.567593
41.399132,1001,8394.63007
41.269428,1001,8402.817126
41.139796,1001,8411.907492
41.094946,1001,8420.124137
41.180408,1001,8428.337356
40.862249,1001,8436.480304
41.25154,1001,8445.705198
41.28394,1001,8453.968304
40.930996,1001,8462.201495
40.775944,1001,8470.442801
41.077037,1001,8479.715065
41.180492,1001,8487.933649
41.296805,1001,8496.125968
40.78773,1001,8504.352329
41.598701,1001,8513.556617
41.337043,1001,8521.796905
41.182956,1001,8530.003058
41.176975,1001,8538.185343
41.41377,1001,8547.409737
41.26963,1001,8555.769399
41.085217,1001,8564.022092
41.343178,1001,8573.090679
41.550772,1001,8582.314263
41.328645,1001,8590.521847
41.368459,1001,8598.689941
41.25297,1001,8606.964585
41.390767,1001,8616.190698
41.416862,1001,8624.316263
41.242719,1001,8632.471442
41.452512,1001,8640.581945
41.429555,1001,8649.713075
41.221419,1001,8657.985275
41.512859,1001,8666.167335
41.306129,1001,8674.367406
41.269695,1001,8682.561236
41.236428,1001,8691.699434
41.502429,1001,8699.995434
41.544932,1001,8708.129951
41.469468,1001,8716.242112
41.44355,1001,8725.355481
41.183643,1001,8733.520423
41.577093,1001,8741.620119
41.374785,1001,8749.790812
41.162732,1001,8758.925149
41.265159,1001,8767.013592
41.178609,1001,8775.193643
41.356781,1001,8783.376616
41.185881,1001,8792.542122
41.049286,1001,8800.628264
41.548134,1001,8808.841053
41.324047,1001,8817.03351
41.413297,1001,8827.387513
41.162374,1001,8835.567759
40.85816,1001,8843.718239
41.24718,1001,8852.612313
40.777609,1001,8862.058455
41.591924,1001,8870.189035
40.865987,1001,8878.191797
41.365973,1001,8886.180075
41.406546,1001,8895.387938
41.538293,1001,8903.48662
41.116366,1001,8911.557471
41.56874,1001,8919.712989
41.373788,1001,8928.834884
41.588439,1001,8936.883707
41.614851,1001,8945.012045
41.586963,1001,8953.059827
41.725094,1001,8962.214346
41.168778,1001,8970.401325
41.450034,1001,8978.517665
41.54801,1001,8986.590282
41.282767,1001,8995.7471
41.693927,1001,9003.829219
41.218022,1001,9011.964956
41.717604,1001,9020.160461
41.681985,1001,9029.339843
40.674715,1001,9037.441037
41.827392,1001,9045.565058
41.811993,1001,9053.662975
41.401378,1001,9061.778471
41.577043,1001,9070.957358
41.211622,1001,9080.080767
41.621097,1001,9088.609304
41.649115,1001,9096.752463
41.731271,1001,9105.939424
41.97119,1001,9114.239208
41.620205,1001,9122.538087
41.27366,1001,9130.638558
41.811121,1001,9139.74577
41.297951,1001,9148.021861
41.572632,1001,9156.219438
41.441072,1001,9164.477419
41.547915,1001,9173.654508
41.66875,1001,9181.864081
41.721349,1001,9190.071521
41.535687,1001,9198.287061
41.587661,1001,9207.505609
41.546972,1001,9215.762932
41.21395,1001,9224.038965
41.536908,1001,9232.130374
41.700176,1001,9241.374696
41.438685,1001,9249.586818
41.314062,1001,9257.794699
41.768971,1001,9265.952139
